Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
POST Submit Survey 1157,1,4365,4365,4365,0.00,0.000%,.22910,19.97,0.57,89269.0
POST Submit Survey 1158,1,5128,5128,5128,0.00,0.000%,.19501,17.00,0.49,89269.0
POST Submit Survey 1159,1,4917,4917,4917,0.00,0.000%,.20338,17.73,0.51,89269.0
POST Submit Survey 1160,1,4778,4778,4778,0.00,0.000%,.20929,18.25,0.52,89269.0
POST Submit Survey 1161,1,5320,5320,5320,0.00,0.000%,.18797,16.39,0.47,89269.0
POST Submit Survey 1162,1,4345,4345,4345,0.00,0.000%,.23015,20.06,0.57,89269.0
POST Submit Survey 1163,1,5333,5333,5333,0.00,0.000%,.18751,16.35,0.47,89269.0
POST Submit Survey 1164,1,5173,5173,5173,0.00,0.000%,.19331,16.85,0.48,89269.0
POST Submit Survey 1165,1,4794,4794,4794,0.00,0.000%,.20859,18.18,0.52,89269.0
POST Submit Survey 1166,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1167,1,4317,4317,4317,0.00,0.000%,.23164,20.19,0.58,89269.0
POST Submit Survey 1168,1,4617,4617,4617,0.00,0.000%,.21659,18.88,0.54,89269.0
POST Submit Survey 1169,1,5109,5109,5109,0.00,0.000%,.19573,17.06,0.49,89269.0
POST Submit Survey 1170,1,4811,4811,4811,0.00,0.000%,.20786,18.12,0.52,89269.0
POST Submit Survey 1171,1,5342,5342,5342,0.00,0.000%,.18720,16.32,0.47,89269.0
POST Submit Survey 1172,1,4355,4355,4355,0.00,0.000%,.22962,20.02,0.57,89269.0
POST Submit Survey 1173,1,4885,4885,4885,0.00,0.000%,.20471,17.85,0.51,89269.0
POST Submit Survey 1174,1,5210,5210,5210,0.00,0.000%,.19194,16.73,0.48,89269.0
POST Submit Survey 1175,1,4745,4745,4745,0.00,0.000%,.21075,18.37,0.53,89269.0
POST Submit Survey 1176,1,5368,5368,5368,0.00,0.000%,.18629,16.24,0.46,89269.0
POST Submit Survey 1177,1,4370,4370,4370,0.00,0.000%,.22883,19.95,0.57,89269.0
POST Submit Survey 1178,1,5336,5336,5336,0.00,0.000%,.18741,16.34,0.47,89269.0
POST Submit Survey 1179,1,5109,5109,5109,0.00,0.000%,.19573,17.06,0.49,89269.0
POST Submit Survey 1180,1,4826,4826,4826,0.00,0.000%,.20721,18.06,0.52,89269.0
POST Submit Survey 1181,1,4911,4911,4911,0.00,0.000%,.20362,17.75,0.51,89269.0
POST Submit Survey 1182,1,4281,4281,4281,0.00,0.000%,.23359,20.36,0.58,89269.0
POST Submit Survey 1183,1,4664,4664,4664,0.00,0.000%,.21441,18.69,0.53,89269.0
POST Submit Survey 1184,1,5183,5183,5183,0.00,0.000%,.19294,16.82,0.48,89269.0
POST Submit Survey 1185,1,5437,5437,5437,0.00,0.000%,.18392,16.03,0.46,89269.0
POST Submit Survey 1186,1,4813,4813,4813,0.00,0.000%,.20777,18.11,0.52,89269.0
POST Submit Survey 1187,1,4371,4371,4371,0.00,0.000%,.22878,19.94,0.57,89269.0
POST Submit Survey 1188,1,4908,4908,4908,0.00,0.000%,.20375,17.76,0.51,89269.0
POST Submit Survey 1189,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1190,1,4631,4631,4631,0.00,0.000%,.21594,18.82,0.54,89269.0
POST Submit Survey 1191,1,4776,4776,4776,0.00,0.000%,.20938,18.25,0.52,89269.0
POST Submit Survey 1192,1,5388,5388,5388,0.00,0.000%,.18560,16.18,0.46,89269.0
POST Submit Survey 1193,1,5352,5352,5352,0.00,0.000%,.18685,16.29,0.47,89269.0
POST Submit Survey 1194,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1195,1,4394,4394,4394,0.00,0.000%,.22758,19.84,0.57,89269.0
POST Submit Survey 1196,1,4924,4924,4924,0.00,0.000%,.20309,17.70,0.51,89269.0
POST Submit Survey 1197,1,4814,4814,4814,0.00,0.000%,.20773,18.11,0.52,89269.0
POST Submit Survey 1198,1,4635,4635,4635,0.00,0.000%,.21575,18.81,0.54,89269.0
POST Submit Survey 1199,1,5117,5117,5117,0.00,0.000%,.19543,17.04,0.49,89269.0
POST Submit Survey 1201,1,4330,4330,4330,0.00,0.000%,.23095,20.13,0.58,89269.0
POST Submit Survey 1200,1,5372,5372,5372,0.00,0.000%,.18615,16.23,0.46,89269.0
POST Submit Survey 1202,1,4770,4770,4770,0.00,0.000%,.20964,18.28,0.52,89269.0
POST Submit Survey 1203,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1204,1,5114,5114,5114,0.00,0.000%,.19554,17.05,0.49,89269.0
POST Submit Survey 1205,1,4721,4721,4721,0.00,0.000%,.21182,18.47,0.53,89269.0
POST Submit Survey 1206,1,4352,4352,4352,0.00,0.000%,.22978,20.03,0.57,89269.0
POST Submit Survey 1207,1,5363,5363,5363,0.00,0.000%,.18646,16.26,0.46,89269.0
POST Submit Survey 1208,1,5375,5375,5375,0.00,0.000%,.18605,16.22,0.46,89269.0
POST Submit Survey 1209,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1210,1,4789,4789,4789,0.00,0.000%,.20881,18.20,0.52,89269.0
POST Submit Survey 1211,1,4932,4932,4932,0.00,0.000%,.20276,17.68,0.51,89269.0
POST Submit Survey 1212,1,4338,4338,4338,0.00,0.000%,.23052,20.10,0.57,89269.0
POST Submit Survey 1213,1,4909,4909,4909,0.00,0.000%,.20371,17.76,0.51,89269.0
POST Submit Survey 1214,1,5113,5113,5113,0.00,0.000%,.19558,17.05,0.49,89269.0
POST Submit Survey 1215,1,4782,4782,4782,0.00,0.000%,.20912,18.23,0.52,89269.0
POST Submit Survey 1216,1,4840,4840,4840,0.00,0.000%,.20661,18.01,0.51,89269.0
POST Submit Survey 1217,1,4324,4324,4324,0.00,0.000%,.23127,20.16,0.58,89269.0
POST Submit Survey 1218,1,5361,5361,5361,0.00,0.000%,.18653,16.26,0.46,89269.0
POST Submit Survey 1219,1,5148,5148,5148,0.00,0.000%,.19425,16.93,0.48,89269.0
POST Submit Survey 1220,1,4888,4888,4888,0.00,0.000%,.20458,17.83,0.51,89269.0
POST Submit Survey 1221,1,4804,4804,4804,0.00,0.000%,.20816,18.15,0.52,89269.0
POST Submit Survey 1222,1,4340,4340,4340,0.00,0.000%,.23041,20.09,0.57,89269.0
POST Submit Survey 1223,1,4911,4911,4911,0.00,0.000%,.20362,17.75,0.51,89269.0
POST Submit Survey 1224,1,5127,5127,5127,0.00,0.000%,.19505,17.00,0.49,89269.0
POST Submit Survey 1225,1,5358,5358,5358,0.00,0.000%,.18664,16.27,0.47,89269.0
POST Submit Survey 1226,1,4909,4909,4909,0.00,0.000%,.20371,17.76,0.51,89269.0
POST Submit Survey 1227,1,4341,4341,4341,0.00,0.000%,.23036,20.08,0.57,89269.0
POST Submit Survey 1228,1,4806,4806,4806,0.00,0.000%,.20807,18.14,0.52,89269.0
POST Submit Survey 1229,1,5139,5139,5139,0.00,0.000%,.19459,16.96,0.48,89269.0
POST Submit Survey 1230,1,4887,4887,4887,0.00,0.000%,.20462,17.84,0.51,89269.0
POST Submit Survey 1231,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1233,1,4340,4340,4340,0.00,0.000%,.23041,20.09,0.57,89269.0
POST Submit Survey 1232,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1234,1,5128,5128,5128,0.00,0.000%,.19501,17.00,0.49,89269.0
POST Submit Survey 1235,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1236,1,4950,4950,4950,0.00,0.000%,.20202,17.61,0.50,89269.0
POST Submit Survey 1237,1,4806,4806,4806,0.00,0.000%,.20807,18.14,0.52,89269.0
POST Submit Survey 1238,1,4307,4307,4307,0.00,0.000%,.23218,20.24,0.58,89269.0
POST Submit Survey 1239,1,5129,5129,5129,0.00,0.000%,.19497,17.00,0.49,89269.0
POST Submit Survey 1240,1,5336,5336,5336,0.00,0.000%,.18741,16.34,0.47,89269.0
POST Submit Survey 1241,1,4899,4899,4899,0.00,0.000%,.20412,17.79,0.51,89269.0
POST Submit Survey 1242,1,4734,4734,4734,0.00,0.000%,.21124,18.42,0.53,89269.0
POST Submit Survey 1243,1,4329,4329,4329,0.00,0.000%,.23100,20.14,0.58,89269.0
POST Submit Survey 1244,1,5281,5281,5281,0.00,0.000%,.18936,16.51,0.47,89269.0
POST Submit Survey 1245,1,5106,5106,5106,0.00,0.000%,.19585,17.07,0.49,89269.0
POST Submit Survey 1246,1,5489,5489,5489,0.00,0.000%,.18218,15.88,0.45,89269.0
POST Submit Survey 1247,1,4972,4972,4972,0.00,0.000%,.20113,17.53,0.50,89269.0
POST Submit Survey 1249,1,4320,4320,4320,0.00,0.000%,.23148,20.18,0.58,89269.0
POST Submit Survey 1248,1,5378,5378,5378,0.00,0.000%,.18594,16.21,0.46,89269.0
POST Submit Survey 1250,1,4933,4933,4933,0.00,0.000%,.20272,17.67,0.51,89269.0
POST Submit Survey 1251,1,4915,4915,4915,0.00,0.000%,.20346,17.74,0.51,89269.0
POST Submit Survey 1252,1,4778,4778,4778,0.00,0.000%,.20929,18.25,0.52,89269.0
POST Submit Survey 1253,1,5175,5175,5175,0.00,0.000%,.19324,16.85,0.48,89269.0
POST Submit Survey 1254,1,4332,4332,4332,0.00,0.000%,.23084,20.12,0.58,89269.0
POST Submit Survey 1255,1,5363,5363,5363,0.00,0.000%,.18646,16.26,0.46,89269.0
POST Submit Survey 1256,1,4916,4916,4916,0.00,0.000%,.20342,17.73,0.51,89269.0
POST Submit Survey 1257,1,4730,4730,4730,0.00,0.000%,.21142,18.43,0.53,89269.0
POST Submit Survey 1258,1,5137,5137,5137,0.00,0.000%,.19467,16.97,0.49,89269.0
POST Submit Survey 1259,1,4362,4362,4362,0.00,0.000%,.22925,19.99,0.57,89269.0
POST Submit Survey 1260,1,4885,4885,4885,0.00,0.000%,.20471,17.85,0.51,89269.0
POST Submit Survey 1261,1,5367,5367,5367,0.00,0.000%,.18632,16.24,0.46,89269.0
POST Submit Survey 1262,1,4846,4846,4846,0.00,0.000%,.20636,17.99,0.51,89269.0
POST Submit Survey 1263,1,5178,5178,5178,0.00,0.000%,.19312,16.84,0.48,89269.0
POST Submit Survey 1264,1,5384,5384,5384,0.00,0.000%,.18574,16.19,0.46,89269.0
POST Submit Survey 1265,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1266,1,4914,4914,4914,0.00,0.000%,.20350,17.74,0.51,89269.0
POST Submit Survey 1267,1,4350,4350,4350,0.00,0.000%,.22989,20.04,0.57,89269.0
POST Submit Survey 1268,1,5117,5117,5117,0.00,0.000%,.19543,17.04,0.49,89269.0
POST Submit Survey 1269,1,4832,4832,4832,0.00,0.000%,.20695,18.04,0.52,89269.0
POST Submit Survey 1270,1,5389,5389,5389,0.00,0.000%,.18556,16.18,0.46,89269.0
POST Submit Survey 1271,1,4862,4862,4862,0.00,0.000%,.20568,17.93,0.51,89269.0
POST Submit Survey 1272,1,4331,4331,4331,0.00,0.000%,.23089,20.13,0.58,89269.0
POST Submit Survey 1273,1,5179,5179,5179,0.00,0.000%,.19309,16.83,0.48,89269.0
POST Submit Survey 1274,1,4855,4855,4855,0.00,0.000%,.20597,17.96,0.51,89269.0
POST Submit Survey 1275,1,4904,4904,4904,0.00,0.000%,.20392,17.78,0.51,89269.0
POST Submit Survey 1276,1,5323,5323,5323,0.00,0.000%,.18786,16.38,0.47,89269.0
POST Submit Survey 1277,1,4924,4924,4924,0.00,0.000%,.20309,17.70,0.51,89269.0
POST Submit Survey 1278,1,5119,5119,5119,0.00,0.000%,.19535,17.03,0.49,89269.0
POST Submit Survey 1280,1,4350,4350,4350,0.00,0.000%,.22989,20.04,0.57,89269.0
POST Submit Survey 1279,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1281,1,4931,4931,4931,0.00,0.000%,.20280,17.68,0.51,89269.0
POST Submit Survey 1282,1,5343,5343,5343,0.00,0.000%,.18716,16.32,0.47,89269.0
POST Submit Survey 1283,1,4969,4969,4969,0.00,0.000%,.20125,17.54,0.50,89269.0
POST Submit Survey 1284,1,5201,5201,5201,0.00,0.000%,.19227,16.76,0.48,89269.0
POST Submit Survey 1285,1,4939,4939,4939,0.00,0.000%,.20247,17.65,0.50,89269.0
POST Submit Survey 1286,1,4360,4360,4360,0.00,0.000%,.22936,19.99,0.57,89269.0
POST Submit Survey 1287,1,4902,4902,4902,0.00,0.000%,.20400,17.78,0.51,89269.0
POST Submit Survey 1288,1,4853,4853,4853,0.00,0.000%,.20606,17.96,0.51,89269.0
POST Submit Survey 1289,1,5139,5139,5139,0.00,0.000%,.19459,16.96,0.48,89269.0
POST Submit Survey 1290,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1291,1,4854,4854,4854,0.00,0.000%,.20602,17.96,0.51,89269.0
POST Submit Survey 1292,1,4339,4339,4339,0.00,0.000%,.23047,20.09,0.57,89269.0
POST Submit Survey 1293,1,4865,4865,4865,0.00,0.000%,.20555,17.92,0.51,89269.0
POST Submit Survey 1294,1,5152,5152,5152,0.00,0.000%,.19410,16.92,0.48,89269.0
POST Submit Survey 1295,1,5360,5360,5360,0.00,0.000%,.18657,16.26,0.46,89269.0
POST Submit Survey 1296,1,4903,4903,4903,0.00,0.000%,.20396,17.78,0.51,89269.0
POST Submit Survey 1297,1,5361,5361,5361,0.00,0.000%,.18653,16.26,0.46,89269.0
POST Submit Survey 1298,1,5005,5005,5005,0.00,0.000%,.19980,17.42,0.50,89269.0
POST Submit Survey 1299,1,5110,5110,5110,0.00,0.000%,.19569,17.06,0.49,89269.0
POST Submit Survey 1300,1,4871,4871,4871,0.00,0.000%,.20530,17.90,0.51,89269.0
POST Submit Survey 1301,1,4315,4315,4315,0.00,0.000%,.23175,20.20,0.58,89269.0
POST Submit Survey 1302,1,4918,4918,4918,0.00,0.000%,.20333,17.73,0.51,89269.0
POST Submit Survey 1303,1,4855,4855,4855,0.00,0.000%,.20597,17.96,0.51,89269.0
POST Submit Survey 1304,1,5193,5193,5193,0.00,0.000%,.19257,16.79,0.48,89269.0
POST Submit Survey 1305,1,5380,5380,5380,0.00,0.000%,.18587,16.20,0.46,89269.0
POST Submit Survey 1306,1,4882,4882,4882,0.00,0.000%,.20483,17.86,0.51,89269.0
POST Submit Survey 1307,1,4310,4310,4310,0.00,0.000%,.23202,20.23,0.58,89269.0
POST Submit Survey 1308,1,4887,4887,4887,0.00,0.000%,.20462,17.84,0.51,89269.0
POST Submit Survey 1309,1,5128,5128,5128,0.00,0.000%,.19501,17.00,0.49,89269.0
POST Submit Survey 1310,1,5343,5343,5343,0.00,0.000%,.18716,16.32,0.47,89269.0
POST Submit Survey 1311,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1312,1,5334,5334,5334,0.00,0.000%,.18748,16.34,0.47,89269.0
POST Submit Survey 1313,1,4822,4822,4822,0.00,0.000%,.20738,18.08,0.52,89269.0
POST Submit Survey 1314,1,5116,5116,5116,0.00,0.000%,.19547,17.04,0.49,89269.0
POST Submit Survey 1315,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1316,1,4315,4315,4315,0.00,0.000%,.23175,20.20,0.58,89269.0
POST Submit Survey 1317,1,4903,4903,4903,0.00,0.000%,.20396,17.78,0.51,89269.0
POST Submit Survey 1318,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1319,1,5113,5113,5113,0.00,0.000%,.19558,17.05,0.49,89269.0
POST Submit Survey 1320,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1321,1,4855,4855,4855,0.00,0.000%,.20597,17.96,0.51,89269.0
POST Submit Survey 1322,1,4326,4326,4326,0.00,0.000%,.23116,20.15,0.58,89269.0
POST Submit Survey 1323,1,4847,4847,4847,0.00,0.000%,.20631,17.99,0.51,89269.0
POST Submit Survey 1324,1,5078,5078,5078,0.00,0.000%,.19693,17.17,0.49,89269.0
POST Submit Survey 1325,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1326,1,4913,4913,4913,0.00,0.000%,.20354,17.74,0.51,89269.0
POST Submit Survey 1328,1,4340,4340,4340,0.00,0.000%,.23041,20.09,0.57,89269.0
POST Submit Survey 1327,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1329,1,5094,5094,5094,0.00,0.000%,.19631,17.11,0.49,89269.0
POST Submit Survey 1330,1,4902,4902,4902,0.00,0.000%,.20400,17.78,0.51,89269.0
POST Submit Survey 1331,1,4922,4922,4922,0.00,0.000%,.20317,17.71,0.51,89269.0
POST Submit Survey 1332,1,4872,4872,4872,0.00,0.000%,.20525,17.89,0.51,89269.0
POST Submit Survey 1333,1,4347,4347,4347,0.00,0.000%,.23004,20.05,0.57,89269.0
POST Submit Survey 1334,1,5129,5129,5129,0.00,0.000%,.19497,17.00,0.49,89269.0
POST Submit Survey 1335,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1336,1,4911,4911,4911,0.00,0.000%,.20362,17.75,0.51,89269.0
POST Submit Survey 1337,1,4918,4918,4918,0.00,0.000%,.20333,17.73,0.51,89269.0
POST Submit Survey 1338,1,4348,4348,4348,0.00,0.000%,.22999,20.05,0.57,89269.0
POST Submit Survey 1339,1,5115,5115,5115,0.00,0.000%,.19550,17.04,0.49,89269.0
POST Submit Survey 1340,1,5361,5361,5361,0.00,0.000%,.18653,16.26,0.46,89269.0
POST Submit Survey 1341,1,4894,4894,4894,0.00,0.000%,.20433,17.81,0.51,89269.0
POST Submit Survey 1342,1,4864,4864,4864,0.00,0.000%,.20559,17.92,0.51,89269.0
POST Submit Survey 1343,1,4352,4352,4352,0.00,0.000%,.22978,20.03,0.57,89269.0
POST Submit Survey 1344,1,4872,4872,4872,0.00,0.000%,.20525,17.89,0.51,89269.0
POST Submit Survey 1345,1,5192,5192,5192,0.00,0.000%,.19260,16.79,0.48,89269.0
POST Submit Survey 1346,1,4824,4824,4824,0.00,0.000%,.20730,18.07,0.52,89269.0
POST Submit Survey 1347,1,4833,4833,4833,0.00,0.000%,.20691,18.04,0.52,89269.0
POST Submit Survey 1348,1,4322,4322,4322,0.00,0.000%,.23137,20.17,0.58,89269.0
POST Submit Survey 1349,1,5280,5280,5280,0.00,0.000%,.18939,16.51,0.47,89269.0
POST Submit Survey 1350,1,4903,4903,4903,0.00,0.000%,.20396,17.78,0.51,89269.0
POST Submit Survey 1351,1,5122,5122,5122,0.00,0.000%,.19524,17.02,0.49,89269.0
POST Submit Survey 1352,1,4815,4815,4815,0.00,0.000%,.20768,18.11,0.52,89269.0
POST Submit Survey 1353,1,4344,4344,4344,0.00,0.000%,.23020,20.07,0.57,89269.0
POST Submit Survey 1354,1,4887,4887,4887,0.00,0.000%,.20462,17.84,0.51,89269.0
POST Submit Survey 1355,1,5377,5377,5377,0.00,0.000%,.18598,16.21,0.46,89269.0
POST Submit Survey 1356,1,5089,5089,5089,0.00,0.000%,.19650,17.13,0.49,89269.0
POST Submit Survey 1357,1,4885,4885,4885,0.00,0.000%,.20471,17.85,0.51,89269.0
POST Submit Survey 1358,1,4326,4326,4326,0.00,0.000%,.23116,20.15,0.58,89269.0
POST Submit Survey 1359,1,4863,4863,4863,0.00,0.000%,.20563,17.93,0.51,89269.0
POST Submit Survey 1360,1,4964,4964,4964,0.00,0.000%,.20145,17.56,0.50,89269.0
POST Submit Survey 1361,1,5096,5096,5096,0.00,0.000%,.19623,17.11,0.49,89269.0
POST Submit Survey 1362,1,4864,4864,4864,0.00,0.000%,.20559,17.92,0.51,89269.0
POST Submit Survey 1363,1,4335,4335,4335,0.00,0.000%,.23068,20.11,0.57,89269.0
POST Submit Survey 1364,1,5376,5376,5376,0.00,0.000%,.18601,16.22,0.46,89269.0
POST Submit Survey 1365,1,5003,5003,5003,0.00,0.000%,.19988,17.42,0.50,89269.0
POST Submit Survey 1366,1,5214,5214,5214,0.00,0.000%,.19179,16.72,0.48,89269.0
POST Submit Survey 1367,1,4898,4898,4898,0.00,0.000%,.20416,17.80,0.51,89269.0
POST Submit Survey 1368,1,4334,4334,4334,0.00,0.000%,.23073,20.11,0.58,89269.0
POST Submit Survey 1369,1,5347,5347,5347,0.00,0.000%,.18702,16.30,0.47,89269.0
POST Submit Survey 1370,1,4917,4917,4917,0.00,0.000%,.20338,17.73,0.51,89269.0
POST Submit Survey 1371,1,5085,5085,5085,0.00,0.000%,.19666,17.14,0.49,89269.0
POST Submit Survey 1372,1,4850,4850,4850,0.00,0.000%,.20619,17.97,0.51,89269.0
POST Submit Survey 1373,1,4351,4351,4351,0.00,0.000%,.22983,20.04,0.57,89269.0
POST Submit Survey 1374,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1375,1,4856,4856,4856,0.00,0.000%,.20593,17.95,0.51,89269.0
POST Submit Survey 1376,1,5154,5154,5154,0.00,0.000%,.19402,16.91,0.48,89269.0
POST Submit Survey 1377,1,4898,4898,4898,0.00,0.000%,.20416,17.80,0.51,89269.0
POST Submit Survey 1378,1,4323,4323,4323,0.00,0.000%,.23132,20.17,0.58,89269.0
POST Submit Survey 1379,1,5341,5341,5341,0.00,0.000%,.18723,16.32,0.47,89269.0
POST Submit Survey 1380,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1381,1,5091,5091,5091,0.00,0.000%,.19643,17.12,0.49,89269.0
POST Submit Survey 1382,1,4855,4855,4855,0.00,0.000%,.20597,17.96,0.51,89269.0
POST Submit Survey 1383,1,4386,4386,4386,0.00,0.000%,.22800,19.88,0.57,89269.0
POST Submit Survey 1384,1,5350,5350,5350,0.00,0.000%,.18692,16.29,0.47,89269.0
POST Submit Survey 1385,1,4876,4876,4876,0.00,0.000%,.20509,17.88,0.51,89269.0
POST Submit Survey 1386,1,5121,5121,5121,0.00,0.000%,.19527,17.02,0.49,89269.0
POST Submit Survey 1387,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1388,1,4334,4334,4334,0.00,0.000%,.23073,20.11,0.58,89269.0
POST Submit Survey 1389,1,4885,4885,4885,0.00,0.000%,.20471,17.85,0.51,89269.0
POST Submit Survey 1390,1,4851,4851,4851,0.00,0.000%,.20614,17.97,0.51,89269.0
POST Submit Survey 1391,1,5152,5152,5152,0.00,0.000%,.19410,16.92,0.48,89269.0
POST Submit Survey 1392,1,4874,4874,4874,0.00,0.000%,.20517,17.89,0.51,89269.0
POST Submit Survey 1393,1,4342,4342,4342,0.00,0.000%,.23031,20.08,0.57,89269.0
POST Submit Survey 1394,1,5416,5416,5416,0.00,0.000%,.18464,16.10,0.46,89269.0
POST Submit Survey 1395,1,4879,4879,4879,0.00,0.000%,.20496,17.87,0.51,89269.0
POST Submit Survey 1396,1,5147,5147,5147,0.00,0.000%,.19429,16.94,0.48,89269.0
POST Submit Survey 1397,1,4882,4882,4882,0.00,0.000%,.20483,17.86,0.51,89269.0
POST Submit Survey 1398,1,4340,4340,4340,0.00,0.000%,.23041,20.09,0.57,89269.0
POST Submit Survey 1399,1,5361,5361,5361,0.00,0.000%,.18653,16.26,0.46,89269.0
POST Submit Survey 1400,1,4909,4909,4909,0.00,0.000%,.20371,17.76,0.51,89269.0
POST Submit Survey 1401,1,5171,5171,5171,0.00,0.000%,.19339,16.86,0.48,89269.0
POST Submit Survey 1402,1,4853,4853,4853,0.00,0.000%,.20606,17.96,0.51,89269.0
POST Submit Survey 1403,1,5306,5306,5306,0.00,0.000%,.18847,16.43,0.47,89269.0
POST Submit Survey 1404,1,4882,4882,4882,0.00,0.000%,.20483,17.86,0.51,89269.0
POST Submit Survey 1405,1,4822,4822,4822,0.00,0.000%,.20738,18.08,0.52,89269.0
POST Submit Survey 1406,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1407,1,4911,4911,4911,0.00,0.000%,.20362,17.75,0.51,89269.0
POST Submit Survey 1408,1,5355,5355,5355,0.00,0.000%,.18674,16.28,0.47,89269.0
POST Submit Survey 1409,1,5346,5346,5346,0.00,0.000%,.18706,16.31,0.47,89269.0
POST Submit Survey 1410,1,4825,4825,4825,0.00,0.000%,.20725,18.07,0.52,89269.0
POST Submit Survey 1411,1,5078,5078,5078,0.00,0.000%,.19693,17.17,0.49,89269.0
POST Submit Survey 1412,1,4862,4862,4862,0.00,0.000%,.20568,17.93,0.51,89269.0
POST Submit Survey 1413,1,4867,4867,4867,0.00,0.000%,.20547,17.91,0.51,89269.0
POST Submit Survey 1414,1,5379,5379,5379,0.00,0.000%,.18591,16.21,0.46,89269.0
POST Submit Survey 1415,1,4834,4834,4834,0.00,0.000%,.20687,18.03,0.52,89269.0
POST Submit Survey 1416,1,5114,5114,5114,0.00,0.000%,.19554,17.05,0.49,89269.0
POST Submit Survey 1417,1,4849,4849,4849,0.00,0.000%,.20623,17.98,0.51,89269.0
POST Submit Survey 1418,1,5315,5315,5315,0.00,0.000%,.18815,16.40,0.47,89269.0
POST Submit Survey 1419,1,4881,4881,4881,0.00,0.000%,.20488,17.86,0.51,89269.0
POST Submit Survey 1420,1,4836,4836,4836,0.00,0.000%,.20678,18.03,0.52,89269.0
POST Submit Survey 1421,1,5105,5105,5105,0.00,0.000%,.19589,17.08,0.49,89269.0
POST Submit Survey 1422,1,4939,4939,4939,0.00,0.000%,.20247,17.65,0.50,89269.0
POST Submit Survey 1423,1,5354,5354,5354,0.00,0.000%,.18678,16.28,0.47,89269.0
POST Submit Survey 1424,1,5376,5376,5376,0.00,0.000%,.18601,16.22,0.46,89269.0
POST Submit Survey 1425,1,4864,4864,4864,0.00,0.000%,.20559,17.92,0.51,89269.0
POST Submit Survey 1426,1,5154,5154,5154,0.00,0.000%,.19402,16.91,0.48,89269.0
POST Submit Survey 1427,1,4876,4876,4876,0.00,0.000%,.20509,17.88,0.51,89269.0
POST Submit Survey 1428,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1429,1,5383,5383,5383,0.00,0.000%,.18577,16.19,0.46,89269.0
POST Submit Survey 1430,1,5337,5337,5337,0.00,0.000%,.18737,16.33,0.47,89269.0
POST Submit Survey 1431,1,5114,5114,5114,0.00,0.000%,.19554,17.05,0.49,89269.0
POST Submit Survey 1432,1,4889,4889,4889,0.00,0.000%,.20454,17.83,0.51,89269.0
POST Submit Survey 1433,1,4894,4894,4894,0.00,0.000%,.20433,17.81,0.51,89269.0
POST Submit Survey 1434,1,4862,4862,4862,0.00,0.000%,.20568,17.93,0.51,89269.0
POST Submit Survey 1435,1,5375,5375,5375,0.00,0.000%,.18605,16.22,0.46,89269.0
POST Submit Survey 1436,1,5137,5137,5137,0.00,0.000%,.19467,16.97,0.49,89269.0
POST Submit Survey 1437,1,4857,4857,4857,0.00,0.000%,.20589,17.95,0.51,89269.0
POST Submit Survey 1438,1,4826,4826,4826,0.00,0.000%,.20721,18.06,0.52,89269.0
POST Submit Survey 1439,1,5374,5374,5374,0.00,0.000%,.18608,16.22,0.46,89269.0
POST Submit Survey 1440,1,4867,4867,4867,0.00,0.000%,.20547,17.91,0.51,89269.0
